ticker,event_ticker,series_ticker,title,strike_value,target_date,city,last_price,volume,status,result,implied_prob,actual_outcome
HIGHCHI-10MAR26-T44,HIGHCHI-10MAR26,KXHIGHCHI,High temp in CHI on 2026-03-10 >= 44°F,44,2026-03-10,CHI,2,2898,settled,no,0.02,0
HIGHCHI-10MAR26-T50,HIGHCHI-10MAR26,KXHIGHCHI,High temp in CHI on 2026-03-10 >= 50°F,50,2026-03-10,CHI,43,3845,settled,no,0.43,0
HIGHCHI-11FEB26-T18,HIGHCHI-11FEB26,KXHIGHCHI,High temp in CHI on 2026-02-11 >= 18°F,18,2026-02-11,CHI,70,187,settled,yes,0.7,1
HIGHCHI-11FEB26-T24,HIGHCHI-11FEB26,KXHIGHCHI,High temp in CHI on 2026-02-11 >= 24°F,24,2026-02-11,CHI,93,1951,settled,yes,0.93,1
HIGHCHI-11FEB26-T28,HIGHCHI-11FEB26,KXHIGHCHI,High temp in CHI on 2026-02-11 >= 28°F,28,2026-02-11,CHI,78,3881,settled,yes,0.78,1
HIGHCHI-11FEB26-T34,HIGHCHI-11FEB26,KXHIGHCHI,High temp in CHI on 2026-02-11 >= 34°F,34,2026-02-11,CHI,49,3844,settled,no,0.49,0
HIGHCHI-11FEB26-T38,HIGHCHI-11FEB26,KXHIGHCHI,High temp in CHI on 2026-02-11 >= 38°F,38,2026-02-11,CHI,12,4087,settled,no,0.12,0
HIGHCHI-11JAN26-T15,HIGHCHI-11JAN26,KXHIGHCHI,High temp in CHI on 2026-01-11 >= 15°F,15,2026-01-11,CHI,79,1103,settled,yes,0.79,1
HIGHCHI-11JAN26-T20,HIGHCHI-11JAN26,KXHIGHCHI,High temp in CHI on 2026-01-11 >= 20°F,20,2026-01-11,CHI,71,580,settled,yes,0.71,1
HIGHCHI-11JAN26-T25,HIGHCHI-11JAN26,KXHIGHCHI,High temp in CHI on 2026-01-11 >= 25°F,25,2026-01-11,CHI,52,4455,settled,yes,0.52,1
HIGHCHI-11JAN26-T30,HIGHCHI-11JAN26,KXHIGHCHI,High temp in CHI on 2026-01-11 >= 30°F,30,2026-01-11,CHI,27,1606,settled,no,0.27,0
HIGHCHI-11JAN26-T35,HIGHCHI-11JAN26,KXHIGHCHI,High temp in CHI on 2026-01-11 >= 35°F,35,2026-01-11,CHI,6,3949,settled,no,0.06,0
HIGHCHI-12FEB26-T18,HIGHCHI-12FEB26,KXHIGHCHI,High temp in CHI on 2026-02-12 >= 18°F,18,2026-02-12,CHI,56,4724,settled,yes,0.56,1
HIGHCHI-12FEB26-T24,HIGHCHI-12FEB26,KXHIGHCHI,High temp in CHI on 2026-02-12 >= 24°F,24,2026-02-12,CHI,77,2104,settled,yes,0.77,1
HIGHCHI-12FEB26-T28,HIGHCHI-12FEB26,KXHIGHCHI,High temp in CHI on 2026-02-12 >= 28°F,28,2026-02-12,CHI,70,3752,settled,yes,0.7,1
HIGHCHI-12FEB26-T34,HIGHCHI-12FEB26,KXHIGHCHI,High temp in CHI on 2026-02-12 >= 34°F,34,2026-02-12,CHI,16,3002,settled,no,0.16,0
HIGHCHI-12FEB26-T38,HIGHCHI-12FEB26,KXHIGHCHI,High temp in CHI on 2026-02-12 >= 38°F,38,2026-02-12,CHI,20,894,settled,no,0.2,0
HIGHCHI-12JAN26-T15,HIGHCHI-12JAN26,KXHIGHCHI,High temp in CHI on 2026-01-12 >= 15°F,15,2026-01-12,CHI,51,4085,settled,yes,0.51,1
HIGHCHI-12JAN26-T20,HIGHCHI-12JAN26,KXHIGHCHI,High temp in CHI on 2026-01-12 >= 20°F,20,2026-01-12,CHI,85,2545,settled,yes,0.85,1
HIGHCHI-12JAN26-T25,HIGHCHI-12JAN26,KXHIGHCHI,High temp in CHI on 2026-01-12 >= 25°F,25,2026-01-12,CHI,38,1237,settled,no,0.38,0
HIGHCHI-12JAN26-T30,HIGHCHI-12JAN26,KXHIGHCHI,High temp in CHI on 2026-01-12 >= 30°F,30,2026-01-12,CHI,22,4170,settled,no,0.22,0
HIGHCHI-12JAN26-T35,HIGHCHI-12JAN26,KXHIGHCHI,High temp in CHI on 2026-01-12 >= 35°F,35,2026-01-12,CHI,15,3439,settled,no,0.15,0
HIGHCHI-13FEB26-T18,HIGHCHI-13FEB26,KXHIGHCHI,High temp in CHI on 2026-02-13 >= 18°F,18,2026-02-13,CHI,93,2675,settled,yes,0.93,1
HIGHCHI-13FEB26-T24,HIGHCHI-13FEB26,KXHIGHCHI,High temp in CHI on 2026-02-13 >= 24°F,24,2026-02-13,CHI,40,3486,settled,no,0.4,0
HIGHCHI-13FEB26-T28,HIGHCHI-13FEB26,KXHIGHCHI,High temp in CHI on 2026-02-13 >= 28°F,28,2026-02-13,CHI,23,4897,settled,no,0.23,0
HIGHCHI-13FEB26-T34,HIGHCHI-13FEB26,KXHIGHCHI,High temp in CHI on 2026-02-13 >= 34°F,34,2026-02-13,CHI,20,2831,settled,no,0.2,0
HIGHCHI-13FEB26-T38,HIGHCHI-13FEB26,KXHIGHCHI,High temp in CHI on 2026-02-13 >= 38°F,38,2026-02-13,CHI,28,3537,settled,no,0.28,0
HIGHCHI-13JAN26-T15,HIGHCHI-13JAN26,KXHIGHCHI,High temp in CHI on 2026-01-13 >= 15°F,15,2026-01-13,CHI,99,1915,settled,yes,0.99,1
HIGHCHI-13JAN26-T20,HIGHCHI-13JAN26,KXHIGHCHI,High temp in CHI on 2026-01-13 >= 20°F,20,2026-01-13,CHI,79,668,settled,yes,0.79,1
HIGHCHI-13JAN26-T25,HIGHCHI-13JAN26,KXHIGHCHI,High temp in CHI on 2026-01-13 >= 25°F,25,2026-01-13,CHI,80,648,settled,yes,0.8,1
HIGHCHI-13JAN26-T30,HIGHCHI-13JAN26,KXHIGHCHI,High temp in CHI on 2026-01-13 >= 30°F,30,2026-01-13,CHI,16,1537,settled,no,0.16,0
HIGHCHI-13JAN26-T35,HIGHCHI-13JAN26,KXHIGHCHI,High temp in CHI on 2026-01-13 >= 35°F,35,2026-01-13,CHI,29,1174,settled,no,0.29,0
HIGHCHI-14FEB26-T18,HIGHCHI-14FEB26,KXHIGHCHI,High temp in CHI on 2026-02-14 >= 18°F,18,2026-02-14,CHI,54,1423,settled,yes,0.54,1
HIGHCHI-14FEB26-T24,HIGHCHI-14FEB26,KXHIGHCHI,High temp in CHI on 2026-02-14 >= 24°F,24,2026-02-14,CHI,85,4412,settled,yes,0.85,1
HIGHCHI-14FEB26-T28,HIGHCHI-14FEB26,KXHIGHCHI,High temp in CHI on 2026-02-14 >= 28°F,28,2026-02-14,CHI,20,1488,settled,no,0.2,0
HIGHCHI-14FEB26-T34,HIGHCHI-14FEB26,KXHIGHCHI,High temp in CHI on 2026-02-14 >= 34°F,34,2026-02-14,CHI,42,2673,settled,no,0.42,0
HIGHCHI-14FEB26-T38,HIGHCHI-14FEB26,KXHIGHCHI,High temp in CHI on 2026-02-14 >= 38°F,38,2026-02-14,CHI,25,504,settled,no,0.25,0
HIGHCHI-14JAN26-T15,HIGHCHI-14JAN26,KXHIGHCHI,High temp in CHI on 2026-01-14 >= 15°F,15,2026-01-14,CHI,79,3329,settled,yes,0.79,1
HIGHCHI-14JAN26-T20,HIGHCHI-14JAN26,KXHIGHCHI,High temp in CHI on 2026-01-14 >= 20°F,20,2026-01-14,CHI,57,125,settled,yes,0.57,1
HIGHCHI-14JAN26-T25,HIGHCHI-14JAN26,KXHIGHCHI,High temp in CHI on 2026-01-14 >= 25°F,25,2026-01-14,CHI,16,3356,settled,no,0.16,0
HIGHCHI-14JAN26-T30,HIGHCHI-14JAN26,KXHIGHCHI,High temp in CHI on 2026-01-14 >= 30°F,30,2026-01-14,CHI,38,2601,settled,no,0.38,0
HIGHCHI-14JAN26-T35,HIGHCHI-14JAN26,KXHIGHCHI,High temp in CHI on 2026-01-14 >= 35°F,35,2026-01-14,CHI,38,3507,settled,no,0.38,0
HIGHCHI-15FEB26-T18,HIGHCHI-15FEB26,KXHIGHCHI,High temp in CHI on 2026-02-15 >= 18°F,18,2026-02-15,CHI,57,414,settled,yes,0.57,1
HIGHCHI-15FEB26-T24,HIGHCHI-15FEB26,KXHIGHCHI,High temp in CHI on 2026-02-15 >= 24°F,24,2026-02-15,CHI,68,1770,settled,yes,0.68,1
HIGHCHI-15FEB26-T28,HIGHCHI-15FEB26,KXHIGHCHI,High temp in CHI on 2026-02-15 >= 28°F,28,2026-02-15,CHI,80,1658,settled,yes,0.8,1
HIGHCHI-15FEB26-T34,HIGHCHI-15FEB26,KXHIGHCHI,High temp in CHI on 2026-02-15 >= 34°F,34,2026-02-15,CHI,45,3872,settled,no,0.45,0
HIGHCHI-15FEB26-T38,HIGHCHI-15FEB26,KXHIGHCHI,High temp in CHI on 2026-02-15 >= 38°F,38,2026-02-15,CHI,16,1803,settled,no,0.16,0
HIGHCHI-15JAN26-T15,HIGHCHI-15JAN26,KXHIGHCHI,High temp in CHI on 2026-01-15 >= 15°F,15,2026-01-15,CHI,54,1015,settled,yes,0.54,1
HIGHCHI-15JAN26-T20,HIGHCHI-15JAN26,KXHIGHCHI,High temp in CHI on 2026-01-15 >= 20°F,20,2026-01-15,CHI,85,3757,settled,yes,0.85,1
HIGHCHI-15JAN26-T25,HIGHCHI-15JAN26,KXHIGHCHI,High temp in CHI on 2026-01-15 >= 25°F,25,2026-01-15,CHI,88,3020,settled,yes,0.88,1
HIGHCHI-15JAN26-T30,HIGHCHI-15JAN26,KXHIGHCHI,High temp in CHI on 2026-01-15 >= 30°F,30,2026-01-15,CHI,41,1165,settled,no,0.41,0
HIGHCHI-15JAN26-T35,HIGHCHI-15JAN26,KXHIGHCHI,High temp in CHI on 2026-01-15 >= 35°F,35,2026-01-15,CHI,46,4849,settled,no,0.46,0
HIGHCHI-16FEB26-T18,HIGHCHI-16FEB26,KXHIGHCHI,High temp in CHI on 2026-02-16 >= 18°F,18,2026-02-16,CHI,51,190,settled,yes,0.51,1
HIGHCHI-16FEB26-T24,HIGHCHI-16FEB26,KXHIGHCHI,High temp in CHI on 2026-02-16 >= 24°F,24,2026-02-16,CHI,26,3522,settled,no,0.26,0
HIGHCHI-16FEB26-T28,HIGHCHI-16FEB26,KXHIGHCHI,High temp in CHI on 2026-02-16 >= 28°F,28,2026-02-16,CHI,26,3541,settled,no,0.26,0
HIGHCHI-16FEB26-T34,HIGHCHI-16FEB26,KXHIGHCHI,High temp in CHI on 2026-02-16 >= 34°F,34,2026-02-16,CHI,54,1071,settled,no,0.54,0
HIGHCHI-16FEB26-T38,HIGHCHI-16FEB26,KXHIGHCHI,High temp in CHI on 2026-02-16 >= 38°F,38,2026-02-16,CHI,20,367,settled,no,0.2,0
HIGHCHI-16JAN26-T15,HIGHCHI-16JAN26,KXHIGHCHI,High temp in CHI on 2026-01-16 >= 15°F,15,2026-01-16,CHI,96,2142,settled,yes,0.96,1
HIGHCHI-16JAN26-T20,HIGHCHI-16JAN26,KXHIGHCHI,High temp in CHI on 2026-01-16 >= 20°F,20,2026-01-16,CHI,78,3603,settled,yes,0.78,1
HIGHCHI-16JAN26-T25,HIGHCHI-16JAN26,KXHIGHCHI,High temp in CHI on 2026-01-16 >= 25°F,25,2026-01-16,CHI,85,3656,settled,yes,0.85,1
HIGHCHI-16JAN26-T30,HIGHCHI-16JAN26,KXHIGHCHI,High temp in CHI on 2026-01-16 >= 30°F,30,2026-01-16,CHI,39,1459,settled,no,0.39,0
HIGHCHI-16JAN26-T35,HIGHCHI-16JAN26,KXHIGHCHI,High temp in CHI on 2026-01-16 >= 35°F,35,2026-01-16,CHI,44,672,settled,no,0.44,0
HIGHCHI-17FEB26-T18,HIGHCHI-17FEB26,KXHIGHCHI,High temp in CHI on 2026-02-17 >= 18°F,18,2026-02-17,CHI,61,3718,settled,yes,0.61,1
HIGHCHI-17FEB26-T24,HIGHCHI-17FEB26,KXHIGHCHI,High temp in CHI on 2026-02-17 >= 24°F,24,2026-02-17,CHI,97,3331,settled,yes,0.97,1
HIGHCHI-17FEB26-T28,HIGHCHI-17FEB26,KXHIGHCHI,High temp in CHI on 2026-02-17 >= 28°F,28,2026-02-17,CHI,74,1691,settled,yes,0.74,1
HIGHCHI-17FEB26-T34,HIGHCHI-17FEB26,KXHIGHCHI,High temp in CHI on 2026-02-17 >= 34°F,34,2026-02-17,CHI,30,606,settled,no,0.3,0
HIGHCHI-17FEB26-T38,HIGHCHI-17FEB26,KXHIGHCHI,High temp in CHI on 2026-02-17 >= 38°F,38,2026-02-17,CHI,31,2447,settled,no,0.31,0
HIGHCHI-17JAN26-T15,HIGHCHI-17JAN26,KXHIGHCHI,High temp in CHI on 2026-01-17 >= 15°F,15,2026-01-17,CHI,56,2064,settled,yes,0.56,1
HIGHCHI-17JAN26-T20,HIGHCHI-17JAN26,KXHIGHCHI,High temp in CHI on 2026-01-17 >= 20°F,20,2026-01-17,CHI,43,4298,settled,no,0.43,0
HIGHCHI-17JAN26-T25,HIGHCHI-17JAN26,KXHIGHCHI,High temp in CHI on 2026-01-17 >= 25°F,25,2026-01-17,CHI,55,4754,settled,no,0.55,0
HIGHCHI-17JAN26-T30,HIGHCHI-17JAN26,KXHIGHCHI,High temp in CHI on 2026-01-17 >= 30°F,30,2026-01-17,CHI,52,275,settled,no,0.52,0
HIGHCHI-17JAN26-T35,HIGHCHI-17JAN26,KXHIGHCHI,High temp in CHI on 2026-01-17 >= 35°F,35,2026-01-17,CHI,44,1028,settled,no,0.44,0
HIGHCHI-18FEB26-T18,HIGHCHI-18FEB26,KXHIGHCHI,High temp in CHI on 2026-02-18 >= 18°F,18,2026-02-18,CHI,80,779,settled,yes,0.8,1
HIGHCHI-18FEB26-T24,HIGHCHI-18FEB26,KXHIGHCHI,High temp in CHI on 2026-02-18 >= 24°F,24,2026-02-18,CHI,99,4928,settled,yes,0.99,1
HIGHCHI-18FEB26-T28,HIGHCHI-18FEB26,KXHIGHCHI,High temp in CHI on 2026-02-18 >= 28°F,28,2026-02-18,CHI,87,3480,settled,yes,0.87,1
HIGHCHI-18FEB26-T34,HIGHCHI-18FEB26,KXHIGHCHI,High temp in CHI on 2026-02-18 >= 34°F,34,2026-02-18,CHI,47,459,settled,no,0.47,0
HIGHCHI-18FEB26-T38,HIGHCHI-18FEB26,KXHIGHCHI,High temp in CHI on 2026-02-18 >= 38°F,38,2026-02-18,CHI,12,4581,settled,no,0.12,0
HIGHCHI-18JAN26-T15,HIGHCHI-18JAN26,KXHIGHCHI,High temp in CHI on 2026-01-18 >= 15°F,15,2026-01-18,CHI,84,2184,settled,yes,0.84,1
HIGHCHI-18JAN26-T20,HIGHCHI-18JAN26,KXHIGHCHI,High temp in CHI on 2026-01-18 >= 20°F,20,2026-01-18,CHI,66,618,settled,yes,0.66,1
HIGHCHI-18JAN26-T25,HIGHCHI-18JAN26,KXHIGHCHI,High temp in CHI on 2026-01-18 >= 25°F,25,2026-01-18,CHI,81,932,settled,yes,0.81,1
HIGHCHI-18JAN26-T30,HIGHCHI-18JAN26,KXHIGHCHI,High temp in CHI on 2026-01-18 >= 30°F,30,2026-01-18,CHI,39,530,settled,no,0.39,0
HIGHCHI-18JAN26-T35,HIGHCHI-18JAN26,KXHIGHCHI,High temp in CHI on 2026-01-18 >= 35°F,35,2026-01-18,CHI,9,501,settled,no,0.09,0
HIGHCHI-19FEB26-T18,HIGHCHI-19FEB26,KXHIGHCHI,High temp in CHI on 2026-02-19 >= 18°F,18,2026-02-19,CHI,57,1292,settled,yes,0.57,1
HIGHCHI-19FEB26-T24,HIGHCHI-19FEB26,KXHIGHCHI,High temp in CHI on 2026-02-19 >= 24°F,24,2026-02-19,CHI,92,1806,settled,yes,0.92,1
HIGHCHI-19FEB26-T28,HIGHCHI-19FEB26,KXHIGHCHI,High temp in CHI on 2026-02-19 >= 28°F,28,2026-02-19,CHI,15,53,settled,no,0.15,0
HIGHCHI-19FEB26-T34,HIGHCHI-19FEB26,KXHIGHCHI,High temp in CHI on 2026-02-19 >= 34°F,34,2026-02-19,CHI,30,3343,settled,no,0.3,0
HIGHCHI-19FEB26-T38,HIGHCHI-19FEB26,KXHIGHCHI,High temp in CHI on 2026-02-19 >= 38°F,38,2026-02-19,CHI,53,4565,settled,no,0.53,0
HIGHCHI-19JAN26-T15,HIGHCHI-19JAN26,KXHIGHCHI,High temp in CHI on 2026-01-19 >= 15°F,15,2026-01-19,CHI,84,4214,settled,yes,0.84,1
HIGHCHI-19JAN26-T20,HIGHCHI-19JAN26,KXHIGHCHI,High temp in CHI on 2026-01-19 >= 20°F,20,2026-01-19,CHI,97,2759,settled,yes,0.97,1
HIGHCHI-19JAN26-T25,HIGHCHI-19JAN26,KXHIGHCHI,High temp in CHI on 2026-01-19 >= 25°F,25,2026-01-19,CHI,18,4052,settled,no,0.18,0
HIGHCHI-19JAN26-T30,HIGHCHI-19JAN26,KXHIGHCHI,High temp in CHI on 2026-01-19 >= 30°F,30,2026-01-19,CHI,11,1923,settled,no,0.11,0
HIGHCHI-19JAN26-T35,HIGHCHI-19JAN26,KXHIGHCHI,High temp in CHI on 2026-01-19 >= 35°F,35,2026-01-19,CHI,22,3658,settled,no,0.22,0
HIGHCHI-20FEB26-T18,HIGHCHI-20FEB26,KXHIGHCHI,High temp in CHI on 2026-02-20 >= 18°F,18,2026-02-20,CHI,68,3292,settled,yes,0.68,1
HIGHCHI-20FEB26-T24,HIGHCHI-20FEB26,KXHIGHCHI,High temp in CHI on 2026-02-20 >= 24°F,24,2026-02-20,CHI,93,3500,settled,yes,0.93,1
HIGHCHI-20FEB26-T28,HIGHCHI-20FEB26,KXHIGHCHI,High temp in CHI on 2026-02-20 >= 28°F,28,2026-02-20,CHI,54,2294,settled,yes,0.54,1
HIGHCHI-20FEB26-T34,HIGHCHI-20FEB26,KXHIGHCHI,High temp in CHI on 2026-02-20 >= 34°F,34,2026-02-20,CHI,18,2419,settled,no,0.18,0
HIGHCHI-20FEB26-T38,HIGHCHI-20FEB26,KXHIGHCHI,High temp in CHI on 2026-02-20 >= 38°F,38,2026-02-20,CHI,20,3932,settled,no,0.2,0
HIGHCHI-20JAN26-T15,HIGHCHI-20JAN26,KXHIGHCHI,High temp in CHI on 2026-01-20 >= 15°F,15,2026-01-20,CHI,50,3224,settled,yes,0.5,1
HIGHCHI-20JAN26-T20,HIGHCHI-20JAN26,KXHIGHCHI,High temp in CHI on 2026-01-20 >= 20°F,20,2026-01-20,CHI,82,3777,settled,yes,0.82,1
HIGHCHI-20JAN26-T25,HIGHCHI-20JAN26,KXHIGHCHI,High temp in CHI on 2026-01-20 >= 25°F,25,2026-01-20,CHI,64,2941,settled,yes,0.64,1
HIGHCHI-20JAN26-T30,HIGHCHI-20JAN26,KXHIGHCHI,High temp in CHI on 2026-01-20 >= 30°F,30,2026-01-20,CHI,29,1683,settled,no,0.29,0
HIGHCHI-20JAN26-T35,HIGHCHI-20JAN26,KXHIGHCHI,High temp in CHI on 2026-01-20 >= 35°F,35,2026-01-20,CHI,15,339,settled,no,0.15,0
HIGHCHI-21FEB26-T18,HIGHCHI-21FEB26,KXHIGHCHI,High temp in CHI on 2026-02-21 >= 18°F,18,2026-02-21,CHI,68,1394,settled,yes,0.68,1
HIGHCHI-21FEB26-T24,HIGHCHI-21FEB26,KXHIGHCHI,High temp in CHI on 2026-02-21 >= 24°F,24,2026-02-21,CHI,86,3566,settled,yes,0.86,1
HIGHCHI-21FEB26-T28,HIGHCHI-21FEB26,KXHIGHCHI,High temp in CHI on 2026-02-21 >= 28°F,28,2026-02-21,CHI,46,1412,settled,yes,0.46,1
HIGHCHI-21FEB26-T34,HIGHCHI-21FEB26,KXHIGHCHI,High temp in CHI on 2026-02-21 >= 34°F,34,2026-02-21,CHI,45,2712,settled,yes,0.45,1
HIGHCHI-21FEB26-T38,HIGHCHI-21FEB26,KXHIGHCHI,High temp in CHI on 2026-02-21 >= 38°F,38,2026-02-21,CHI,22,2193,settled,no,0.22,0
HIGHCHI-21JAN26-T15,HIGHCHI-21JAN26,KXHIGHCHI,High temp in CHI on 2026-01-21 >= 15°F,15,2026-01-21,CHI,94,1485,settled,yes,0.94,1
HIGHCHI-21JAN26-T20,HIGHCHI-21JAN26,KXHIGHCHI,High temp in CHI on 2026-01-21 >= 20°F,20,2026-01-21,CHI,67,4735,settled,yes,0.67,1
HIGHCHI-21JAN26-T25,HIGHCHI-21JAN26,KXHIGHCHI,High temp in CHI on 2026-01-21 >= 25°F,25,2026-01-21,CHI,21,1417,settled,no,0.21,0
HIGHCHI-21JAN26-T30,HIGHCHI-21JAN26,KXHIGHCHI,High temp in CHI on 2026-01-21 >= 30°F,30,2026-01-21,CHI,24,2264,settled,no,0.24,0
HIGHCHI-21JAN26-T35,HIGHCHI-21JAN26,KXHIGHCHI,High temp in CHI on 2026-01-21 >= 35°F,35,2026-01-21,CHI,41,4823,settled,no,0.41,0
HIGHCHI-22FEB26-T18,HIGHCHI-22FEB26,KXHIGHCHI,High temp in CHI on 2026-02-22 >= 18°F,18,2026-02-22,CHI,98,2557,settled,yes,0.98,1
HIGHCHI-22FEB26-T24,HIGHCHI-22FEB26,KXHIGHCHI,High temp in CHI on 2026-02-22 >= 24°F,24,2026-02-22,CHI,18,1462,settled,no,0.18,0
HIGHCHI-22FEB26-T28,HIGHCHI-22FEB26,KXHIGHCHI,High temp in CHI on 2026-02-22 >= 28°F,28,2026-02-22,CHI,27,988,settled,no,0.27,0
HIGHCHI-22FEB26-T34,HIGHCHI-22FEB26,KXHIGHCHI,High temp in CHI on 2026-02-22 >= 34°F,34,2026-02-22,CHI,7,2420,settled,no,0.07,0
HIGHCHI-22FEB26-T38,HIGHCHI-22FEB26,KXHIGHCHI,High temp in CHI on 2026-02-22 >= 38°F,38,2026-02-22,CHI,22,4869,settled,no,0.22,0
HIGHCHI-22JAN26-T15,HIGHCHI-22JAN26,KXHIGHCHI,High temp in CHI on 2026-01-22 >= 15°F,15,2026-01-22,CHI,62,1669,settled,yes,0.62,1
HIGHCHI-22JAN26-T20,HIGHCHI-22JAN26,KXHIGHCHI,High temp in CHI on 2026-01-22 >= 20°F,20,2026-01-22,CHI,73,2355,settled,yes,0.73,1
HIGHCHI-22JAN26-T25,HIGHCHI-22JAN26,KXHIGHCHI,High temp in CHI on 2026-01-22 >= 25°F,25,2026-01-22,CHI,99,2663,settled,yes,0.99,1
HIGHCHI-22JAN26-T30,HIGHCHI-22JAN26,KXHIGHCHI,High temp in CHI on 2026-01-22 >= 30°F,30,2026-01-22,CHI,44,164,settled,no,0.44,0
HIGHCHI-22JAN26-T35,HIGHCHI-22JAN26,KXHIGHCHI,High temp in CHI on 2026-01-22 >= 35°F,35,2026-01-22,CHI,33,2944,settled,no,0.33,0
HIGHCHI-23FEB26-T18,HIGHCHI-23FEB26,KXHIGHCHI,High temp in CHI on 2026-02-23 >= 18°F,18,2026-02-23,CHI,74,4698,settled,yes,0.74,1
HIGHCHI-23FEB26-T24,HIGHCHI-23FEB26,KXHIGHCHI,High temp in CHI on 2026-02-23 >= 24°F,24,2026-02-23,CHI,96,4326,settled,yes,0.96,1
HIGHCHI-23FEB26-T28,HIGHCHI-23FEB26,KXHIGHCHI,High temp in CHI on 2026-02-23 >= 28°F,28,2026-02-23,CHI,17,841,settled,no,0.17,0
HIGHCHI-23FEB26-T34,HIGHCHI-23FEB26,KXHIGHCHI,High temp in CHI on 2026-02-23 >= 34°F,34,2026-02-23,CHI,39,3104,settled,no,0.39,0
HIGHCHI-23FEB26-T38,HIGHCHI-23FEB26,KXHIGHCHI,High temp in CHI on 2026-02-23 >= 38°F,38,2026-02-23,CHI,56,3321,settled,no,0.56,0
HIGHCHI-23JAN26-T15,HIGHCHI-23JAN26,KXHIGHCHI,High temp in CHI on 2026-01-23 >= 15°F,15,2026-01-23,CHI,64,1048,settled,yes,0.64,1
HIGHCHI-23JAN26-T20,HIGHCHI-23JAN26,KXHIGHCHI,High temp in CHI on 2026-01-23 >= 20°F,20,2026-01-23,CHI,60,4738,settled,yes,0.6,1
HIGHCHI-23JAN26-T25,HIGHCHI-23JAN26,KXHIGHCHI,High temp in CHI on 2026-01-23 >= 25°F,25,2026-01-23,CHI,72,3030,settled,yes,0.72,1
HIGHCHI-23JAN26-T30,HIGHCHI-23JAN26,KXHIGHCHI,High temp in CHI on 2026-01-23 >= 30°F,30,2026-01-23,CHI,93,4945,settled,yes,0.93,1
HIGHCHI-23JAN26-T35,HIGHCHI-23JAN26,KXHIGHCHI,High temp in CHI on 2026-01-23 >= 35°F,35,2026-01-23,CHI,34,3858,settled,no,0.34,0
HIGHCHI-24FEB26-T18,HIGHCHI-24FEB26,KXHIGHCHI,High temp in CHI on 2026-02-24 >= 18°F,18,2026-02-24,CHI,95,3994,settled,yes,0.95,1
HIGHCHI-24FEB26-T24,HIGHCHI-24FEB26,KXHIGHCHI,High temp in CHI on 2026-02-24 >= 24°F,24,2026-02-24,CHI,81,407,settled,yes,0.81,1
HIGHCHI-24FEB26-T28,HIGHCHI-24FEB26,KXHIGHCHI,High temp in CHI on 2026-02-24 >= 28°F,28,2026-02-24,CHI,60,3434,settled,yes,0.6,1
HIGHCHI-24FEB26-T34,HIGHCHI-24FEB26,KXHIGHCHI,High temp in CHI on 2026-02-24 >= 34°F,34,2026-02-24,CHI,30,3353,settled,no,0.3,0
HIGHCHI-24FEB26-T38,HIGHCHI-24FEB26,KXHIGHCHI,High temp in CHI on 2026-02-24 >= 38°F,38,2026-02-24,CHI,21,2109,settled,no,0.21,0
HIGHCHI-24JAN26-T15,HIGHCHI-24JAN26,KXHIGHCHI,High temp in CHI on 2026-01-24 >= 15°F,15,2026-01-24,CHI,78,3122,settled,yes,0.78,1
HIGHCHI-24JAN26-T20,HIGHCHI-24JAN26,KXHIGHCHI,High temp in CHI on 2026-01-24 >= 20°F,20,2026-01-24,CHI,75,887,settled,yes,0.75,1
HIGHCHI-24JAN26-T25,HIGHCHI-24JAN26,KXHIGHCHI,High temp in CHI on 2026-01-24 >= 25°F,25,2026-01-24,CHI,90,512,settled,yes,0.9,1
HIGHCHI-24JAN26-T30,HIGHCHI-24JAN26,KXHIGHCHI,High temp in CHI on 2026-01-24 >= 30°F,30,2026-01-24,CHI,28,207,settled,no,0.28,0
HIGHCHI-24JAN26-T35,HIGHCHI-24JAN26,KXHIGHCHI,High temp in CHI on 2026-01-24 >= 35°F,35,2026-01-24,CHI,22,2790,settled,no,0.22,0
HIGHCHI-25FEB26-T18,HIGHCHI-25FEB26,KXHIGHCHI,High temp in CHI on 2026-02-25 >= 18°F,18,2026-02-25,CHI,95,4480,settled,yes,0.95,1
HIGHCHI-25FEB26-T24,HIGHCHI-25FEB26,KXHIGHCHI,High temp in CHI on 2026-02-25 >= 24°F,24,2026-02-25,CHI,80,3088,settled,yes,0.8,1
HIGHCHI-25FEB26-T28,HIGHCHI-25FEB26,KXHIGHCHI,High temp in CHI on 2026-02-25 >= 28°F,28,2026-02-25,CHI,60,1807,settled,yes,0.6,1
HIGHCHI-25FEB26-T34,HIGHCHI-25FEB26,KXHIGHCHI,High temp in CHI on 2026-02-25 >= 34°F,34,2026-02-25,CHI,19,3049,settled,no,0.19,0
HIGHCHI-25FEB26-T38,HIGHCHI-25FEB26,KXHIGHCHI,High temp in CHI on 2026-02-25 >= 38°F,38,2026-02-25,CHI,40,2902,settled,no,0.4,0
HIGHCHI-25JAN26-T15,HIGHCHI-25JAN26,KXHIGHCHI,High temp in CHI on 2026-01-25 >= 15°F,15,2026-01-25,CHI,80,4236,settled,yes,0.8,1
HIGHCHI-25JAN26-T20,HIGHCHI-25JAN26,KXHIGHCHI,High temp in CHI on 2026-01-25 >= 20°F,20,2026-01-25,CHI,64,846,settled,yes,0.64,1
